2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026, 2027, 2028, 2029, 2030, 2031, 2032, 2033, 2034, 2035, 2036, 2037, 2038, 2039, 2040, 2041, 2042, 2043, 2044, 2045, 2046, 2047, 2048, 2049, 2050,growth_2017_2050,annual_growth_2017_2050,growthrates
f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4
capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,,,
1.143450000000000000e+05,1.143900000000000000e+05,1.144330000000000000e+05,1.146090000000000000e+05,1.148010000000000000e+05,1.153790000000000000e+05,1.160980000000000000e+05,1.171250000000000000e+05,1.181010000000000000e+05,1.191400000000000000e+05,1.199950000000000000e+05,1.207000000000000000e+05,1.214120000000000000e+05,1.219360000000000000e+05,1.222210000000000000e+05,1.227320000000000000e+05,1.231410000000000000e+05,1.234150000000000000e+05,1.240571484375000000e+05,1.246968750000000000e+05,1.253340390625000000e+05,1.259684609375000000e+05,1.265999687500000000e+05,1.272283671875000000e+05,1.278534687500000000e+05,1.284750703125000000e+05,1.290929843750000000e+05,1.297070078125000000e+05,1.303169687500000000e+05,1.309160703125000000e+05,1.315040625000000000e+05,1.320806250000000000e+05,1.326452500000000000e+05,1.331974375000000000e+05,1.337366093750000000e+05,1.342622343750000000e+05,1.347737812500000000e+05,1.352707343750000000e+05,1.357525468750000000e+05,1.362186718750000000e+05,1.366685781250000000e+05,1.371017343750000000e+05,1.375175312500000000e+05,1.379153906250000000e+05,1.382946875000000000e+05,1.386548437500000000e+05,1.389952500000000000e+05,1.393153125000000000e+05,1.396144531250000000e+05,1.398920468750000000e+05,1.401475312500000000e+05,1.355793476104736328e-01,3.860235214233398438e-03,4.440007731318473816e-03
2.236480000000000000e+05,2.243560000000000000e+05,2.250500000000000000e+05,2.258260000000000000e+05,2.266900000000000000e+05,2.280580000000000000e+05,2.295470000000000000e+05,2.312620000000000000e+05,2.330830000000000000e+05,2.350640000000000000e+05,2.370970000000000000e+05,2.397850000000000000e+05,2.416000000000000000e+05,2.429530000000000000e+05,2.437860000000000000e+05,2.453050000000000000e+05,2.470490000000000000e+05,2.493370000000000000e+05,2.510632187500000000e+05,2.527712500000000000e+05,2.544605781250000000e+05,2.561305937500000000e+05,2.577807343750000000e+05,2.594103437500000000e+05,2.610188281250000000e+05,2.626055625000000000e+05,2.641699375000000000e+05,2.657113125000000000e+05,2.672291250000000000e+05,2.687265000000000000e+05,2.702029375000000000e+05,2.716577812500000000e+05,2.730899687500000000e+05,2.744984062500000000e+05,2.758819687500000000e+05,2.772395000000000000e+05,2.785699375000000000e+05,2.798721562500000000e+05,2.811450312500000000e+05,2.823874062500000000e+05,2.835981875000000000e+05,2.847762812500000000e+05,2.859203437500000000e+05,2.870292187500000000e+05,2.881015625000000000e+05,2.891361875000000000e+05,2.901317812500000000e+05,2.910870625000000000e+05,2.920008125000000000e+05,2.928716875000000000e+05,2.936985000000000000e+05,1.779178380966186523e-01,4.974365234375000000e-03,6.611639168113470078e-03
1.014704000000000000e+06,1.018403000000000000e+06,1.022821000000000000e+06,1.027839000000000000e+06,1.031904000000000000e+06,1.037786000000000000e+06,1.044133000000000000e+06,1.052467000000000000e+06,1.060232000000000000e+06,1.068838000000000000e+06,1.076924000000000000e+06,1.088692000000000000e+06,1.097210000000000000e+06,1.103737000000000000e+06,1.108408000000000000e+06,1.114590000000000000e+06,1.122600000000000000e+06,1.130644000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.478442810475826263e-03
5.582200000000000000e+05,5.601380000000000000e+05,5.633700000000000000e+05,5.657590000000000000e+05,5.687910000000000000e+05,5.726970000000000000e+05,5.760080000000000000e+05,5.804070000000000000e+05,5.844160000000000000e+05,5.887430000000000000e+05,5.934550000000000000e+05,6.003500000000000000e+05,6.054520000000000000e+05,6.100820000000000000e+05,6.134210000000000000e+05,6.181540000000000000e+05,6.232520000000000000e+05,6.280010000000000000e+05,6.325956875000000000e+05,6.371368750000000000e+05,6.416231875000000000e+05,6.460529375000000000e+05,6.504245625000000000e+05,6.547363125000000000e+05,6.589865625000000000e+05,6.631735625000000000e+05,6.672956250000000000e+05,6.713510625000000000e+05,6.753382500000000000e+05,6.792749375000000000e+05,6.831597500000000000e+05,6.869909375000000000e+05,6.907658750000000000e+05,6.944818750000000000e+05,6.981360000000000000e+05,7.017253750000000000e+05,7.052472500000000000e+05,7.086987500000000000e+05,7.120771250000000000e+05,7.153793750000000000e+05,7.186027500000000000e+05,7.217443750000000000e+05,7.248010000000000000e+05,7.277695000000000000e+05,7.306466250000000000e+05,7.334291875000000000e+05,7.361140000000000000e+05,7.386977500000000000e+05,7.411773125000000000e+05,7.435492500000000000e+05,7.458105000000000000e+05,1.875944137573242188e-01,5.223631858825683594e-03,7.107992656528949738e-03
4.564840000000000000e+05,4.582650000000000000e+05,4.594510000000000000e+05,4.620800000000000000e+05,4.631130000000000000e+05,4.650890000000000000e+05,4.681250000000000000e+05,4.720600000000000000e+05,4.758160000000000000e+05,4.800950000000000000e+05,4.834690000000000000e+05,4.883420000000000000e+05,4.917580000000000000e+05,4.936550000000000000e+05,4.949870000000000000e+05,4.964360000000000000e+05,4.993480000000000000e+05,5.026430000000000000e+05,5.057603437500000000e+05,5.088522500000000000e+05,5.119179062500000000e+05,5.149562812500000000e+05,5.179664062500000000e+05,5.209471875000000000e+05,5.238976250000000000e+05,5.268166250000000000e+05,5.297031250000000000e+05,5.325560625000000000e+05,5.353745000000000000e+05,5.381505000000000000e+05,5.408830000000000000e+05,5.435706875000000000e+05,5.462114375000000000e+05,5.488031875000000000e+05,5.513435625000000000e+05,5.538303750000000000e+05,5.562613750000000000e+05,5.586344375000000000e+05,5.609473125000000000e+05,5.631976875000000000e+05,5.653833750000000000e+05,5.675021875000000000e+05,5.695515000000000000e+05,5.715290000000000000e+05,5.734320625000000000e+05,5.752582500000000000e+05,5.770050000000000000e+05,5.786698750000000000e+05,5.802503750000000000e+05,5.817438750000000000e+05,5.831480000000000000e+05,1.601634025573730469e-01,4.511952400207519531e-03,5.700974725186824799e-03
1.128774000000000000e+06,1.130040000000000000e+06,1.132275000000000000e+06,1.133931000000000000e+06,1.135802000000000000e+06,1.138503000000000000e+06,1.141866000000000000e+06,1.145878000000000000e+06,1.150487000000000000e+06,1.155290000000000000e+06,1.159366000000000000e+06,1.168002000000000000e+06,1.173818000000000000e+06,1.177567000000000000e+06,1.177935000000000000e+06,1.180957000000000000e+06,1.184418000000000000e+06,1.188407000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,3.074574982747435570e-03
2.708660000000000000e+05,2.714370000000000000e+05,2.720110000000000000e+05,2.723050000000000000e+05,2.729870000000000000e+05,2.736130000000000000e+05,2.744350000000000000e+05,2.747720000000000000e+05,2.755990000000000000e+05,2.759740000000000000e+05,2.763130000000000000e+05,2.778890000000000000e+05,2.791720000000000000e+05,2.802940000000000000e+05,2.799560000000000000e+05,2.805350000000000000e+05,2.807130000000000000e+05,2.815640000000000000e+05,2.825455312500000000e+05,2.835365000000000000e+05,2.845369062500000000e+05,2.855465625000000000e+05,2.865653437500000000e+05,2.875930937500000000e+05,2.886296250000000000e+05,2.896747187500000000e+05,2.907282187500000000e+05,2.917899062500000000e+05,2.928596250000000000e+05,2.939028750000000000e+05,2.949190937500000000e+05,2.959075625000000000e+05,2.968671875000000000e+05,2.977968125000000000e+05,2.986951875000000000e+05,2.995611250000000000e+05,3.003934687500000000e+05,3.011910312500000000e+05,3.019526562500000000e+05,3.026771250000000000e+05,3.033632812500000000e+05,3.040099687500000000e+05,3.046157812500000000e+05,3.051795312500000000e+05,3.056998125000000000e+05,3.061754062500000000e+05,3.066049687500000000e+05,3.069871875000000000e+05,3.073208437500000000e+05,3.076045937500000000e+05,3.078372812500000000e+05,9.331190586090087891e-02,2.707004547119140625e-03,2.271995414048433304e-03
4.799200000000000000e+04,4.808200000000000000e+04,4.803600000000000000e+04,4.803700000000000000e+04,4.810900000000000000e+04,4.825900000000000000e+04,4.835700000000000000e+04,4.857000000000000000e+04,4.901200000000000000e+04,4.935200000000000000e+04,4.967500000000000000e+04,5.002900000000000000e+04,5.033400000000000000e+04,5.065300000000000000e+04,5.075500000000000000e+04,5.088500000000000000e+04,5.107900000000000000e+04,5.129300000000000000e+04,5.154314453125000000e+04,5.179280078125000000e+04,5.204192187500000000e+04,5.229044140625000000e+04,5.253829687500000000e+04,5.278541406250000000e+04,5.303172265625000000e+04,5.327715234375000000e+04,5.352163281250000000e+04,5.376508593750000000e+04,5.400744921875000000e+04,5.424523828125000000e+04,5.447835546875000000e+04,5.470666406250000000e+04,5.492995703125000000e+04,5.514801953125000000e+04,5.536062109375000000e+04,5.556754296875000000e+04,5.576856250000000000e+04,5.596346093750000000e+04,5.615201953125000000e+04,5.633400781250000000e+04,5.650921093750000000e+04,5.667741406250000000e+04,5.683835546875000000e+04,5.699180078125000000e+04,5.713749218750000000e+04,5.727519531250000000e+04,5.740465625000000000e+04,5.752562890625000000e+04,5.763787890625000000e+04,5.774114453125000000e+04,5.783520312500000000e+04,1.275457143783569336e-01,3.644347190856933594e-03,4.027943592518568039e-03
1.042780000000000000e+05,1.043200000000000000e+05,1.041680000000000000e+05,1.041680000000000000e+05,1.040300000000000000e+05,1.042720000000000000e+05,1.045060000000000000e+05,1.047980000000000000e+05,1.051440000000000000e+05,1.055080000000000000e+05,1.058280000000000000e+05,1.064490000000000000e+05,1.068190000000000000e+05,1.066920000000000000e+05,1.064600000000000000e+05,1.065060000000000000e+05,1.065820000000000000e+05,1.065560000000000000e+05,1.068359765625000000e+05,1.071223671875000000e+05,1.074152031250000000e+05,1.077144843750000000e+05,1.080202109375000000e+05,1.083323593750000000e+05,1.086509140625000000e+05,1.089758437500000000e+05,1.093071406250000000e+05,1.096447656250000000e+05,1.099887031250000000e+05,1.103222890625000000e+05,1.106453281250000000e+05,1.109575546875000000e+05,1.112585546875000000e+05,1.115478984375000000e+05,1.118251250000000000e+05,1.120897890625000000e+05,1.123414531250000000e+05,1.125796875000000000e+05,1.128040546875000000e+05,1.130140937500000000e+05,1.132093828125000000e+05,1.133894921875000000e+05,1.135539140625000000e+05,1.137021875000000000e+05,1.138338046875000000e+05,1.139483046875000000e+05,1.140452031250000000e+05,1.141240234375000000e+05,1.141843046875000000e+05,1.142255546875000000e+05,1.142473515625000000e+05,7.218134403228759766e-02,2.114176750183105469e-03,1.188177382573485374e-03
2.783110000000000000e+05,2.777860000000000000e+05,2.778930000000000000e+05,2.774300000000000000e+05,2.771260000000000000e+05,2.771900000000000000e+05,2.775150000000000000e+05,2.781600000000000000e+05,2.786720000000000000e+05,2.800490000000000000e+05,2.811120000000000000e+05,2.830190000000000000e+05,2.842930000000000000e+05,2.850860000000000000e+05,2.851490000000000000e+05,2.859690000000000000e+05,2.869830000000000000e+05,2.882480000000000000e+05,2.892656250000000000e+05,2.902925312500000000e+05,2.913286562500000000e+05,2.923738750000000000e+05,2.934280312500000000e+05,2.944909062500000000e+05,2.955623437500000000e+05,2.966421250000000000e+05,2.977300625000000000e+05,2.988259375000000000e+05,2.999295937500000000e+05,3.010061562500000000e+05,3.020550937500000000e+05,3.030756875000000000e+05,3.040667812500000000e+05,3.050271875000000000e+05,3.059556562500000000e+05,3.068509687500000000e+05,3.077119375000000000e+05,3.085373437500000000e+05,3.093260000000000000e+05,3.100766250000000000e+05,3.107880625000000000e+05,3.114591250000000000e+05,3.120884062500000000e+05,3.126746250000000000e+05,3.132164062500000000e+05,3.137124375000000000e+05,3.141613750000000000e+05,3.145619062500000000e+05,3.149127187500000000e+05,3.152124687500000000e+05,3.154599375000000000e+05,9.440457820892333984e-02,2.737402915954589844e-03,2.328054048120975494e-03
1.424300000000000000e+05,1.429460000000000000e+05,1.438990000000000000e+05,1.449030000000000000e+05,1.457010000000000000e+05,1.464960000000000000e+05,1.472920000000000000e+05,1.483250000000000000e+05,1.492870000000000000e+05,1.502910000000000000e+05,1.508410000000000000e+05,1.525710000000000000e+05,1.536300000000000000e+05,1.538560000000000000e+05,1.542780000000000000e+05,1.549240000000000000e+05,1.552560000000000000e+05,1.559820000000000000e+05,1.568855468750000000e+05,1.577831875000000000e+05,1.586746875000000000e+05,1.595597812500000000e+05,1.604381875000000000e+05,1.613096093750000000e+05,1.621737656250000000e+05,1.630303437500000000e+05,1.638790625000000000e+05,1.647196250000000000e+05,1.655517500000000000e+05,1.663704843750000000e+05,1.671755000000000000e+05,1.679663906250000000e+05,1.687425000000000000e+05,1.695031875000000000e+05,1.702477343750000000e+05,1.709754531250000000e+05,1.716856562500000000e+05,1.723776875000000000e+05,1.730508593750000000e+05,1.737044531250000000e+05,1.743377968750000000e+05,1.749502187500000000e+05,1.755409218750000000e+05,1.761091718750000000e+05,1.766541718750000000e+05,1.771751875000000000e+05,1.776714375000000000e+05,1.781421406250000000e+05,1.785865468750000000e+05,1.790038593750000000e+05,1.793933593750000000e+05,1.500900983810424805e-01,4.246592521667480469e-03,5.184304900467395782e-03
1.404650000000000000e+05,1.406840000000000000e+05,1.409490000000000000e+05,1.412110000000000000e+05,1.413060000000000000e+05,1.415420000000000000e+05,1.420600000000000000e+05,1.427760000000000000e+05,1.436160000000000000e+05,1.441540000000000000e+05,1.450240000000000000e+05,1.464290000000000000e+05,1.472810000000000000e+05,1.482830000000000000e+05,1.485310000000000000e+05,1.491060000000000000e+05,1.500520000000000000e+05,1.509360000000000000e+05,1.517236718750000000e+05,1.525083125000000000e+05,1.532897500000000000e+05,1.540677500000000000e+05,1.548421093750000000e+05,1.556125937500000000e+05,1.563789687500000000e+05,1.571409843750000000e+05,1.578984062500000000e+05,1.586509843750000000e+05,1.593985156250000000e+05,1.601327656250000000e+05,1.608534531250000000e+05,1.615601562500000000e+05,1.622522812500000000e+05,1.629291875000000000e+05,1.635901875000000000e+05,1.642346406250000000e+05,1.648618750000000000e+05,1.654712656250000000e+05,1.660621562500000000e+05,1.666338437500000000e+05,1.671857187500000000e+05,1.677171250000000000e+05,1.682272812500000000e+05,1.687155156250000000e+05,1.691810468750000000e+05,1.696231718750000000e+05,1.700411562500000000e+05,1.704342656250000000e+05,1.708017812500000000e+05,1.711429531250000000e+05,1.714570937500000000e+05,1.359589099884033203e-01,3.870368003845214844e-03,4.459471441805362701e-03
8.806100000000000000e+04,8.803400000000000000e+04,8.808500000000000000e+04,8.819200000000000000e+04,8.833000000000000000e+04,8.852700000000000000e+04,8.878700000000000000e+04,8.917800000000000000e+04,8.958400000000000000e+04,9.004200000000000000e+04,9.027400000000000000e+04,9.094700000000000000e+04,9.139300000000000000e+04,9.168300000000000000e+04,9.186400000000000000e+04,9.204200000000000000e+04,9.234700000000000000e+04,9.254600000000000000e+04,9.291950000000000000e+04,9.329453125000000000e+04,9.367105468750000000e+04,9.404898437500000000e+04,9.442825781250000000e+04,9.480878125000000000e+04,9.519047656250000000e+04,9.557325000000000000e+04,9.595701562500000000e+04,9.634167187500000000e+04,9.672714843750000000e+04,9.710410156250000000e+04,9.747235156250000000e+04,9.783165625000000000e+04,9.818164843750000000e+04,9.852194531250000000e+04,9.885214062500000000e+04,9.917183593750000000e+04,9.948064843750000000e+04,9.977817968750000000e+04,1.000640468750000000e+05,1.003378437500000000e+05,1.005991875000000000e+05,1.008476875000000000e+05,1.010828906250000000e+05,1.013043828125000000e+05,1.015117109375000000e+05,1.017044531250000000e+05,1.018821718750000000e+05,1.020444296875000000e+05,1.021908125000000000e+05,1.023208671875000000e+05,1.024342031250000000e+05,1.068463325500488281e-01,3.080964088439941406e-03,2.966223750263452530e-03
5.637100000000000000e+04,5.675100000000000000e+04,5.723400000000000000e+04,5.768500000000000000e+04,5.821300000000000000e+04,5.860400000000000000e+04,5.891400000000000000e+04,5.929900000000000000e+04,5.957300000000000000e+04,5.992000000000000000e+04,6.029900000000000000e+04,6.066900000000000000e+04,6.089600000000000000e+04,6.102000000000000000e+04,6.094200000000000000e+04,6.099000000000000000e+04,6.140600000000000000e+04,6.128200000000000000e+04,6.160037500000000000e+04,6.191756250000000000e+04,6.223349218750000000e+04,6.254807421875000000e+04,6.286122656250000000e+04,6.317285156250000000e+04,6.348285546875000000e+04,6.379113671875000000e+04,6.409760546875000000e+04,6.440216015625000000e+04,6.470471484375000000e+04,6.500187500000000000e+04,6.529351953125000000e+04,6.557948437500000000e+04,6.585952343750000000e+04,6.613337500000000000e+04,6.640077343750000000e+04,6.666143750000000000e+04,6.691511718750000000e+04,6.716153906250000000e+04,6.740044531250000000e+04,6.763155468750000000e+04,6.785461718750000000e+04,6.806935937500000000e+04,6.827547656250000000e+04,6.847268750000000000e+04,6.866067968750000000e+04,6.883916406250000000e+04,6.900784375000000000e+04,6.916642187500000000e+04,6.931460937500000000e+04,6.945209375000000000e+04,6.957860156250000000e+04,1.353839635848999023e-01,3.854990005493164062e-03,4.430004395544528961e-03
3.339516000000000000e+06,3.346457000000000000e+06,3.358560000000000000e+06,3.368250000000000000e+06,3.380498000000000000e+06,3.395942000000000000e+06,3.413978000000000000e+06,3.435879000000000000e+06,3.456775000000000000e+06,3.475671000000000000e+06,3.498384000000000000e+06,3.538120000000000000e+06,3.562827000000000000e+06,3.582292000000000000e+06,3.586142000000000000e+06,3.600164000000000000e+06,3.617833000000000000e+06,3.626571000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,4.793967120349407196e-03
